ZIP	CUSTOMER_ID	GENDER	CREDITLIMIT	ZODIAC	E-MAIL ADDRESS	ORDERDATE	AMOUNT_SPENT	MAILING_ID_1.0	MAILING_ID_2.0	1.0_RESPONSE	2.0_RESPONSE	pct_working	pct_with_car	pct_house_owners
"1099LL"	15623.000000	"F"	1957.000000	6.000000	"name16463@wwmail.de"	2010-03-02	2247.380291	"T"	"F"	0.000000		80	92	68
"1557KI"	15624.000000	"F"	2356.000000	1.000000	"name129@hmail.fr"	2008-06-15	675.833410					77	96	62
"1338SQ"	15625.000000	"M"	9562.000000	8.000000	"name26520@wwmail.uk"	2010-08-17	2407.374088					92	97	80
"1733LG"	15626.000000	"F"	4830.000000	8.000000	"name24020@wwmail.org"	2010-03-27	2259.943852					71	88	54
"1197EO"	15627.000000	"F"	7466.000000	1.000000	"name21371@wwmail.inc"	2010-01-07	683.057670					82	91	66
"1687NO"	15628.000000	"M"	8211.000000	7.000000	"name3164@molbe.cat"	2007-08-10	1365.582997	"T"	"F"	0.000000		65	87	48
"1719YY"	15629.000000	"F"	5002.000000	6.000000	"name7292@tnet.fr"	2008-04-07	370.548947					86	93	69
"1315FH"	15630.000000	"F"	2354.000000	3.000000	"name7331@tnet.fr"	2010-03-18	723.260815					81	90	67
"1605BU"	15631.000000	"M"	6498.000000	12.000000	"name29033@zigzag.cat"	2007-06-14	1010.388187					87	92	73
"1481IL"	15632.000000	"M"	3052.000000	5.000000	"name18997@wwmail.es"	2008-04-19	176.887530					80	92	66
"1857AK"	15633.000000	"F"	5518.000000	6.000000	"name28349@zigzag.cat"	2008-07-05	501.205436	"T"	"F"	0.000000		79	91	66
"1316AL"	15634.000000	"F"	4601.000000	7.000000	"name11876@tnet.uk"	2009-04-10	542.639488					74	90	61
"1131UD"	15635.000000	"F"	6815.000000	11.000000	"name4394@tnet.jp"	2010-07-17	1464.382873					81	90	69
"1810MO"	15636.000000	"F"	3906.000000	9.000000	"name2189@lomejor.es"	2009-06-10	461.113258					81	93	65
"1577WF"	15637.000000	"F"	5994.000000	5.000000	"name21389@wwmail.inc"	2006-04-21	741.514194					75	89	60
"1315MN"	15638.000000	"F"	6774.000000	10.000000	"name2099@lomejor.es"	2008-06-14	286.812532	"T"	"F"	0.000000		87	86	71
"1794PH"	15639.000000	"M"	726.000000	10.000000	"name17612@wwmail.es"	2007-05-04	1060.231926					71	90	59
"1534SN"	15640.000000	"F"	1911.000000	2.000000	"name7617@tnet.fr"	2010-10-11	541.045584					77	88	65
"1671XD"	15641.000000	"F"	4768.000000	9.000000	"name7620@tnet.fr"	2006-03-25	188.577001					81	90	65
"1028JO"	15642.000000	"M"	9868.000000	8.000000	"name29568zigzag.com"	2008-06-04	85.651767					87	91	72
"1535TA"	15643.000000	"M"	5672.000000	6.000000	"name9988@tnet.inc"	2010-10-08	994.199194	"T"	"F"	0.000000		77	91	63
"1402IK"	15644.000000	"F"	6303.000000	10.000000	"name11875@tnet.uk"	2010-12-10	935.986987					90	90	73
"1996WX"	15645.000000	"M"	1459.000000	3.000000	"name4635@tnet.jp"	2009-11-03	166.625576					74	85	61
"1412QP"	15646.000000	"M"	3582.000000	7.000000	"name10127@tnet.inc"	2006-09-04	1126.374953					86	86	73
"1302EB"	15647.000000	"F"	985.000000	11.000000	"name10203@tnet.inc"	2010-02-04	2261.497556					81	89	66
"1552YO"	15648.000000	"M"	2236.000000	12.000000	"name11874@tnet.uk"	2009-02-20	1357.092960	"T"	"F"	0.000000		88	91	74
"1772OE"	15649.000000	"F"	5415.000000	7.000000	"name10396@tnet.inc"	2010-12-28	545.973158					72	92	58
"1162MX"	15650.000000	"M"	2447.000000	12.000000	"name11873@tnet.uk"	2010-01-10	356.458793					88	87	72
"1758EC"	15651.000000	"F"	2940.000000	3.000000	"name16807@wwmail.de"	2008-04-22	1153.529843					88	91	72
"1013RL"	15652.000000	"M"	7538.000000	5.000000	"name23760@wwmail.org"	2010-04-09	527.720540					80	91	66
"1882CJ"	15653.000000	"M"	142.000000	7.000000	"name11872@tnet.uk"	2005-08-29	444.343139	"T"	"F"	0.000000		77	89	62
"1412ZA"	15654.000000	"M"	2578.000000	9.000000	"name23252@wwmail.inc"	2009-12-13	672.004082					84	90	69
"1584XL"	15655.000000	"F"	1508.000000	3.000000	"name4709@tnet.jp"	2008-09-05	917.699633					74	93	61
"1199ZZ"	15656.000000	"F"	531.000000	5.000000	"name23209@wwmail.inc"	2008-10-26	228.271635					74	87	57
"1174UN"	15657.000000	"F"	683.000000	8.000000	"name26655@wwmail.uk"	2010-04-09	708.494767					77	92	63
"1238UZ"	15658.000000	"F"	8427.000000	5.000000	"name10514@tnet.inc"	2005-08-20	544.224793	"T"	"F"	0.000000		78	89	61
"1174FO"	15659.000000	"F"	5411.000000	4.000000	"name26745@wwmail.uk"	2006-09-01	421.669207					84	90	71
"1018ED"	15660.000000	"M"	4019.000000	6.000000	"name4732@tnet.jp"	2009-08-26	220.145216					83	85	67
"1762NQ"	15661.000000	"F"	9745.000000	6.000000	"nam"	2010-08-24	1159.904282					80	89	63
"1948WX"	15662.000000	"F"	5067.000000	12.000000	"name11871@tnet.uk"	2010-11-19	563.448228					75	90	63
"1329TD"	15663.000000	"M"	8878.000000	2.000000	"name28290@zigzag.be"	2009-09-23	127.348518	"T"	"F"	0.000000		86	93	67
"1162ZZ"	15664.000000	"F"	341.000000	3.000000	"name27002@wwmail.uk"	2010-09-10	940.927886					74	89	57
"1719ZV"	15665.000000	"F"	8916.000000	10.000000	"name1166@hmail.uk"	2009-04-27	403.041116					83	88	67
"1997KS"	15666.000000	"F"	1558.000000	4.000000	"name28937@zigzag.cat"	2006-06-29	101.726070					76	91	59
"1774PP"	15667.000000	"F"	2230.000000	11.000000	"name23580@wwmail.org"	2008-11-05	620.942373					82	88	66
"1215QE"	15668.000000	"M"	3659.000000	2.000000	"name20805@wwmail.inc"	2010-07-09	1164.898760	"T"	"F"	0.000000		80	89	66
"1387MP"	15669.000000	"F"	9255.000000	12.000000	"name245@hmail.inc"	2010-12-09	1314.182486					80	89	66
"1675CB"	15670.000000	"F"	3856.000000	8.000000	"name1039@hmail.uk"	2008-02-19	500.468057					82	89	70
"1843JF"	15671.000000	"F"	7567.000000	2.000000	"name19000@wwmail.es"	2010-05-13	1471.696437					80	89	66
"1750VH"	15672.000000	"F"	1176.000000	6.000000	"name15998@wwmail.de"	2009-06-23	792.341280					85	89	68
"1271EK"	15673.000000	"F"	8043.000000	8.000000	"name163@hmail.fr"	2007-04-13	313.549874	"T"	"F"	0.000000		79	86	64
"1612PY"	15674.000000	"M"	8171.000000	8.000000	"name18977@wwmail.es"	2006-12-28	736.160241					86	90	72
"1585ZB"	15675.000000	"F"	7660.000000	2.000000	"name10754@tnet.inc"	2006-01-24	124.502792					79	91	63
"1830MG"	15676.000000	"F"	4801.000000	12.000000	"name16958@wwmail.de"	2006-07-07	540.096782					77	91	60
"1937TX"	15677.000000	"F"	1077.000000	7.000000	"name26702@wwmail.uk"	2010-06-20	319.046533					75	91	59
"1874EF"	15678.000000	"M"	7721.000000	5.000000	"name1295@hmail.uk"	2009-03-21	290.800932	"T"	"F"	0.000000		81	89	66
"1262DN"	15679.000000	"F"	4399.000000	11.000000	"name11870@tnet.uk"	2009-01-11	1486.039073					75	89	61
"1105WB"	15680.000000	"F"	1287.000000	3.000000	"name22893@wwmail.inc"	2010-02-14	874.979143					79	93	62
"1321GL"	15681.000000	"F"	2183.000000	12.000000	"name18822@wwmail.es"	2010-10-17	516.264367					81	87	66
"1272ZM"	15682.000000	"F"	5023.000000	3.000000	"name18722@wwmail.es"	2006-10-22	90.361014					79	88	65
"1652VR"	15683.000000	"F"	3853.000000	5.000000	"name23383@wwmail.org"	2008-08-08	2117.050461	"T"	"F"	0.000000		71	90	57
"1914SX"	15684.000000	"F"	8365.000000	4.000000	"name18685@wwmail.es"	2010-08-15	1243.218013					80	89	65
"1017HU"	15685.000000	"F"	9973.000000	4.000000	"name29903@zigzag.fr"	2010-12-27	734.008965					85	93	72
"1852LV"	15686.000000	"F"	6943.000000	5.000000	"name27311@zigzag.be"	2009-01-24	659.897433					80	87	65
"1544ZJ"	15687.000000	"F"	1319.000000	8.000000	"name7758@tnet.fr"	2010-08-11	1380.083731					86	90	69
"1587DE"	15688.000000	"M"	423.000000	4.000000	"name25561@wwmail.uk"	2010-01-07	921.843913	"T"	"F"	0.000000		84	90	69
"1185BN"	15689.000000	"M"	6737.000000	4.000000	"name25397@wwmail.org"	2010-08-28	844.755192					90	93	77
"1998SL"	15690.000000	"F"	5916.000000	9.000000	"name11869@tnet.uk"	2010-04-21	1297.521602					78	87	65
"1646UW"	15691.000000	"F"	2545.000000	5.000000	"name25342@wwmail.org"	2009-12-26	801.871945					79	89	63
"1740AO"	15692.000000	"M"	168.000000	1.000000	"name28103@zigzag.be"	2010-03-01	800.037793					81	91	66
"1250ZB"	15693.000000	"M"	5822.000000	3.000000	"name7725@tnet.fr"	2009-04-07	174.571570	"T"	"F"	0.000000		74	88	58
"1138XC"	15694.000000	"F"	537.000000	8.000000	"name22815@wwmail.inc"	2006-06-15	875.114638					80	89	66
"1075OI"	15695.000000	"F"	2622.000000	2.000000	"name2590molbe.cat"	2005-04-08	317.067462					77	89	63
"1982UD"	15696.000000	"F"	7074.000000	10.000000	"name8700@tnet.inc"	2008-04-03	670.663575					78	88	62
"1601SM"	15697.000000	"F"	527.000000	12.000000	"name8613@tnet.inc"	2010-10-16	37.460539					80	90	71
"1834HH"	15698.000000	"F"	7849.000000	3.000000	"name18092@wwmail.es"	2009-12-12	1804.206884	"T"	"F"	0.000000		77	90	61
"1064VR"	15699.000000	"F"	3361.000000	7.000000	"name20502@wwmail.es"	2009-12-20	187.265641					87	87	72
"1210YZ"	15700.000000	"M"	1369.000000	9.000000	"name5199@tnet.jp"	2008-01-15	337.511194					83	94	68
"1092HP"	15701.000000	"M"	8088.000000	10.000000	"name28061@zigzag.be"	2008-05-10	425.096114					81	89	65
"1289CV"	15702.000000	"F"	1791.000000	7.000000	"name5207@tnet.jp"	2007-07-13	1431.992719					73	87	57
"1861NY"	15703.000000	"F"	493.000000	11.000000	"name29917@zigzag.fr"	2010-12-03	865.848056	"T"	"F"	0.000000		82	92	66
"1107LL"	15704.000000	"F"	5695.000000	9.000000	"name28816@zigzag.cat"	2008-12-29	637.584830					84	91	70
"1138FD"	15705.000000	"F"	4732.000000	6.000000	"name15318@wwmail.de"	2010-04-22	2063.777380					83	92	70
"1446JY"	15706.000000	"M"	2094.000000	8.000000	"name2350@lomejor.es"	2008-05-13	1010.615108					75	92	60
"1827SD"	15707.000000	"F"	1044.000000	11.000000	"name3656@molbe.cat"	2010-03-07	1527.551260					77	89	66
"1646WV"	15708.000000	"M"	792.000000	3.000000	"name5278@tnet.jp"	2009-12-20	274.489954	"T"	"F"	0.000000		91	89	77
"1220RV"	15709.000000	"F"	9660.000000	10.000000	"name24129@wwmail.org"	2007-11-15	605.178752					87	90	73
"1287XN"	15710.000000	"M"	7194.000000	10.000000	"name308@hmail.inc"	2008-02-17	97.753644					75	89	59
"1538SS"	15711.000000	"F"	9467.000000	1.000000	"name11868@tnet.uk"	2010-08-10	661.377803					81	92	67
"1193EN"	15712.000000	"F"	550.000000	5.000000	"name5505@tnet.jp"	2007-05-22	1905.292735					88	89	73
"1384HG"	15713.000000	"F"	5645.000000	4.000000	"name20820@wwmail.inc"	2009-02-17	485.309352	"T"	"F"	0.000000		85	93	69
"1530HX"	15714.000000	"F"	3124.000000	3.000000	"name11867@tnet.uk"	2009-06-21	613.241720					79	94	63
"1683HF"	15715.000000	"M"	9923.000000	9.000000	"name23312@wwmail.inc"	2009-12-01	74.950562					78	94	63
"1400QM"	15716.000000	"F"	1533.000000	3.000000	"name11866@tnet.uk"	2007-12-13	324.082477					82	87	69
"1338UO"	15717.000000	"M"	3009.000000	9.000000	"name6051@tnet.fr"	2007-10-28	491.924307					82	91	66
"1137BN"	15718.000000	"M"	4737.000000	8.000000	"name6055@tnet.fr"	2010-08-17	1010.031484	"T"	"F"	0.000000		83	90	67
"1965KT"	15719.000000	"F"	4736.000000	10.000000	"name2345@lomejor.es"	2010-10-07	785.780582					78	89	64
"1907ZN"	15720.000000	"F"	3568.000000	8.000000	"name16777@wwmail.de"	2008-08-20	195.143329					75	86	61
"1955JY"	15721.000000	"F"	1916.000000	2.000000	"name10908@tnet.inc"	2008-07-09	161.187306					84	87	67
"1604NC"	15722.000000	"M"	7986.000000	9.000000	"name18862@wwmail.es"	2009-06-16	698.753910					77	92	63
"1517KT"	15723.000000	"M"	7804.000000	5.000000	"name15392@wwmail.de"	2007-04-08	553.883681	"T"	"F"	0.000000		76	90	61
"1530RE"	15724.000000	"F"	5772.000000	6.000000	"name18565@wwmail.es"	2008-03-17	405.381056					73	95	59
"1325CH"	15725.000000	"F"	1900.000000	5.000000	"name14863@wwmail.de"	2005-04-25	19.273952					76	90	61
"1337YV"	15726.000000	"F"	7221.000000	3.000000	"name11863@tnet.uk"	2008-05-25	1524.980112					86	89	69
"1503TD"	15727.000000	"F"	3169.000000	9.000000	"name11861@tnet.uk"	2008-11-07	1308.675112					71	91	57
"1666GO"	15728.000000	"M"	1937.000000	3.000000	"name4116@tnet.jp"	2010-03-02	938.309106	"T"	"F"	0.000000		71	90	58
"1688LE"	15729.000000	"M"	5052.000000	6.000000	"name10339@tnet.inc"	2007-10-29	211.873630					82	90	65
"1424EE"	15730.000000	"M"	3961.000000	7.000000	"name17256@wwmail.de"	2010-03-08	2220.785990					84	87	69
"1123DZ"	15731.000000	"M"	7742.000000	11.000000	"name1800@lomejor.es"	2007-11-18	671.250337					82	92	68
"1260NK"	15732.000000	"F"	41.000000	4.000000	"name29716@zigzag.com"	2010-10-26	1555.290624					83	88	69
"1948QO"	15733.000000	"F"	2669.000000	5.000000	"name554@hmail.uk"	2010-02-07	487.792977	"T"	"F"	0.000000		89	91	73
"1913LG"	15734.000000	"M"	1809.000000	7.000000	"name28969@zigzag.cat"	2010-12-08	935.764596					73	91	58
"1411MZ"	15735.000000	"F"	9157.000000	2.000000	"name10777@tnet.inc"	2009-12-15	513.717854					80	89	65
"1457ZV"	15736.000000	"M"	7989.000000	3.000000	"name998@hmail.uk"	2010-06-08	697.455130					91	91	76
"1748UX"	15737.000000	"M"	931.000000	8.000000	"name17020@wwmail.de"	2009-12-10	820.398844					77	89	65
"1046QA"	15738.000000	"M"	4767.000000	10.000000	"name26493@wwmail.uk"	2010-12-09	325.947480	"T"	"F"	0.000000		87	91	75
"1794OK"	15739.000000	"F"	5433.000000	2.000000	"name26876@wwmail.uk"	2009-04-06	293.278610					74	91	59
"1365PV"	15740.000000	"M"	1722.000000	6.000000	"name19937@wwmail.es"	2010-02-05	370.422121					85	91	66
"1471AQ"	15741.000000	"F"	9151.000000	8.000000	"name28268@zigzag.be"	2010-11-09	656.722353					86	89	73
"1771PQ"	15742.000000	"M"	6551.000000	9.000000	"name25290@wwmail.org"	2005-01-18	156.107267					77	88	64
"1589SQ"	15743.000000	"F"	31.000000	5.000000	"name29002@zigzag.cat"	2010-07-15	763.264103	"T"	"F"	0.000000		81	91	66
"1752EN"	15744.000000	"M"	3035.000000	5.000000	"name7237@tnet.fr"	2007-12-13	694.655429					79	90	65
"1738OB"	15745.000000	"M"	9926.000000	3.000000	"name17234@wwmail.de"	2008-08-27	452.814565					78	91	60
"1259OY"	15746.000000	"M"	108.000000	8.000000	"name28172@zigzag.be"	2007-11-19	899.787520					76	92	59
"1695OX"	15747.000000	"M"	6903.000000	1.000000	"name10081@tnet.inc"	2008-11-28	295.952422					73	91	56
"1159XP"	15748.000000	"M"	793.000000	11.000000	"name25542@wwmail.uk"	2005-11-18	594.553599	"T"	"F"	0.000000		76	90	60
"1111RW"	15749.000000	"M"	9722.000000	1.000000	"name7781@tnet.fr"	2008-08-28	1257.425740					69	91	55
"1984NG"	15750.000000	"M"	3297.000000	7.000000	"name15018@wwmail.de"	2009-10-29	112.823729					74	91	57
"1710KS"	15751.000000	"F"	4487.000000	2.000000	"name10272@tnet.inc"	2010-10-03	1287.226345					85	90	70
"1580CS"	15752.000000	"M"	1529.000000	3.000000	"name10690@tnet.inc"	2009-12-09	799.877266					77	91	60
"1789KB"	15753.000000	"F"	5629.000000	4.000000	"name23489@wwmail.org"	2010-07-19	528.653440	"T"	"F"	0.000000		78	91	64
"1444MU"	15754.000000	"M"	8857.000000	3.000000	"name10899@tnet.inc"	2009-09-05	516.908634					83	92	68
"1013ZL"	15755.000000	"F"	7984.000000	4.000000	"name4866@tnet.jp"	2006-08-15	191.384993					88	92	73
"1982FK"	15756.000000	"M"	653.000000	9.000000	"name1788@lomejor.es"	2010-11-22	840.612704					76	91	60
"1512FH"	15757.000000	"F"	3188.000000	5.000000	"name9244@tnet.inc"	2010-12-21	832.536674					76	89	55
"1048ED"	15758.000000	"F"	3479.000000	4.000000	"name29466@zigzag.jp"	2010-10-20	848.335099	"T"	"F"	0.000000		85	88	71
"1876XQ"	15759.000000	"F"	7189.000000	3.000000	"name19087@wwmail.es"	2008-07-24	805.454133					71	87	53
"1392RD"	15760.000000	"M"	281.000000	1.000000	"name6264@tnet.fr"	2008-11-08	1134.541123					71	91	57
"1057BH"	15761.000000	"F"	369.000000	10.000000	"name8883@tnet.inc"	2010-01-18	370.666289					80	91	65
"1015TR"	15762.000000	"M"	5005.000000	8.000000	"name23557@wwmail.org"	2009-09-16	768.984785					86	87	74
"1758PP"	15763.000000	"F"	7706.000000	3.000000	"name563@hmail.uk"	2008-12-06	467.894314	"T"	"F"	0.000000		87	88	70
"1003UB"	15764.000000	"F"	8751.000000	7.000000	"name4198@tnet.jp"	2010-02-19	1243.294821					67	93	49
"1941JM"	15765.000000	"M"	2631.000000	7.000000	"name1543@lomejor.es"	2006-11-23	786.418890					86	92	69
"1682ME"	15766.000000	"F"	8111.000000	7.000000	"name11860@tnet.uk"	2007-07-27	957.101997					86	91	69
"1611RI"	15767.000000	"F"	4306.000000	5.000000	"name3443@molbe.cat"	2008-08-07	472.376731					82	91	67
"1667JF"	15768.000000	"F"	8450.000000	3.000000	"name3923@tnet.jp"	2008-02-20	405.177957	"T"	"F"	0.000000		79	89	63
"1721ZF"	15769.000000	"F"	2441.000000	10.000000	"name8571@tnet.inc"	2010-08-04	400.534622					84	90	68
"1402SB"	15770.000000	"M"	7664.000000	12.000000	"name736@hmail.uk"	2010-10-18	1063.846914					83	94	68
"1370LW"	15771.000000	"F"	6607.000000	5.000000	"name3118@molbe.cat"	2009-03-19	345.579143					84	93	68
"1808FG"	15772.000000	"F"	8726.000000	9.000000	"name8166@tnet.fr"	2010-10-15	960.119516					82	93	63
"1293XD"	15773.000000	"F"	7098.000000	4.000000	"name11859@tnet.uk"	2010-10-17	894.894761	"T"	"F"	0.000000		85	91	69
"1037ZY"	15774.000000	"M"	1635.000000	5.000000	"name21410@wwmail.inc"	2010-05-05	1928.760125					74	92	57
"1465IB"	15775.000000	"M"	741.000000	8.000000	"name4773@tnet.jp"	2008-06-28	395.383151					77	92	62
"1509KH"	15776.000000	"M"	317.000000	9.000000	"name10796@tnet.inc"	2009-11-09	851.011725					78	90	65
"1191VS"	15777.000000	"F"	7182.000000	7.000000	"name14773@wwmail.de"	2009-06-08	7.500000					72	88	54
"1466XX"	15778.000000	"F"	8299.000000	8.000000	"name3009@molbe.cat"	2009-04-13	696.117044	"T"	"F"	0.000000		84	90	72
"1910UT"	15779.000000	"F"	6726.000000	3.000000	"name19439@wwmail.es"	2010-06-25	282.132377					83	89	64
"1816FH"	15780.000000	"F"	1034.000000	11.000000	"name16967@wwmail.de"	2010-12-14	306.601507					79	92	62
"1487KJ"	15781.000000	"M"	2678.000000	11.000000	"name20692@wwmail.inc"	2005-05-06	366.671152					76	90	64
"1082NJ"	15782.000000	"M"	843.000000	12.000000	"name20824@wwmail.inc"	2008-09-17	487.527141					76	94	60
"1012NA"	15783.000000	"F"	134.000000	7.000000	"name10189@tnet.inc"	2010-03-09	1443.727373	"T"	"F"	0.000000		76	95	65
"1843GI"	15784.000000	"F"	817.000000	3.000000	"name26388@wwmail.uk"	2010-08-24	1642.816111					78	88	64
"1295FF"	15785.000000	"F"	5894.000000	8.000000	"name26345@wwmail.uk"	2010-02-28	2.500000					83	92	66
"1291WQ"	15786.000000	"M"	6261.000000	3.000000	"name19650@wwmail.es"	2009-06-15	683.351964					73	91	61
"1065FM"	15787.000000	"F"	3304.000000	11.000000	"name21137@wwmail.inc"	2006-09-19	205.631256					84	89	67
"1266HW"	15788.000000	"F"	6788.000000	9.000000	"name4542@tnet.jp"	2010-09-24	1091.659891	"T"	"F"	0.000000		79	90	63
"1465NN"	15789.000000	"M"	5890.000000	10.000000	"name23873@wwmail.org"	2010-09-26	303.409234					66	88	55
"1014SW"	15790.000000	"F"	2109.000000	6.000000	"name23882@wwmail.org"	2005-08-08	171.821948					75	89	63
"1652RU"	15791.000000	"F"	398.000000	2.000000	"name1077@hmail.uk"	2009-04-02	1213.499115					77	87	65
"1625BH"	15792.000000	"M"	4470.000000	11.000000	"name23909@wwmail.org"	2005-10-09	505.299838					80	90	67
"1090AG"	15793.000000	"M"	8619.000000	3.000000	"name23910@wwmail.org"	2009-08-25	396.245419	"T"	"F"	0.000000		78	90	65
"1786QX"	15794.000000	"M"	3254.000000	8.000000	"name16187@wwmail.de"	2010-09-07	1762.656387					82	87	73
"1547KI"	15795.000000	"M"	1388.000000	3.000000	"name7299@tnet.fr"	2009-12-11	1189.333557					81	90	70
"1624HE"	15796.000000	"F"	1146.000000	12.000000	"name19597@wwmail.es"	2008-04-19	781.867027					83	90	64
"1597YI"	15797.000000	"M"	294.000000	4.000000	"name7269@tnet.fr"	2010-01-30	727.407618					81	89	63
"1655YH"	15798.000000	"F"	2467.000000	12.000000	"name20958@wwmail.inc"	2009-04-10	1240.519046	"T"	"F"	0.000000		78	91	64
"1012HE"	15799.000000	"M"	2644.000000	7.000000	"name22947@wwmail.inc"	2008-04-21	540.954954					83	93	67
"1631OV"	15800.000000	"F"	5380.000000	10.000000	"name8899@tnet.inc"	2007-09-14	653.186303					85	90	69
"1057RC"	15801.000000	"F"	4133.000000	9.000000	"name3217@molbe.cat"	2008-12-13	506.522867					84	89	69
"1485IZ"	15802.000000	"F"	6103.000000	11.000000	"name8659@tnet.inc"	2006-02-04	57.658848					82	89	68
"1294XL"	15803.000000	"F"	3690.000000	9.000000	"name18@hmail.com"	2008-07-19	564.368742	"T"	"F"	0.000000		76	92	61
"1579PG"	15804.000000	"F"	8231.000000	12.000000	"name11858@tnet.uk"	2010-03-23	264.240413					77	87	65
"1675YJ"	15805.000000	"F"	2650.000000	5.000000	"name4200@tnet.jp"	2010-05-20	1469.894394					72	88	58
"1452KT"	15806.000000	"M"	8532.000000	10.000000	"name29358@zigzag.jp"	2010-10-02	697.413129					75	90	57
"1937AR"	15807.000000	"M"	2256.000000	2.000000	"name17091@wwmail.de"	2010-08-26	1211.165353					91	95	75
"1265AU"	15808.000000	"F"	3844.000000	1.000000	"name1403@lomejor.es"	2010-02-02	1748.448235	"T"	"F"	0.000000		84	87	67
"1302GX"	15809.000000	"M"	2714.000000	8.000000	"name24337@wwmail.org"	2009-04-01	320.039314					69	90	54
"1148UD"	15810.000000	"M"	9519.000000	11.000000	"name24394@wwmail.org"	2010-03-20	531.030211					78	87	64
"1070QX"	15811.000000	"M"	5498.000000	8.000000	"name11856@tnet.uk"	2008-11-14	236.248251					84	89	67
"1648AD"	15812.000000	"M"	6208.000000	4.000000	"name27841@zigzag.be"	2010-12-15	648.607591					72	88	54
"1120SZ"	15813.000000	"M"	9527.000000	2.000000	"name18442@wwmail.es"	2008-03-19	887.116010	"T"	"F"	0.000000		82	90	67
"1277ZS"	15814.000000	"F"	7577.000000	9.000000	"name15056@wwmail.de"	2010-10-10	999.938303					85	91	70
"1507ES"	15815.000000	"M"	3355.000000	8.000000	"name84@hmail.fr"	2008-08-22	472.801394					79	93	62
"1154SR"	15816.000000	"F"	6973.000000	6.000000	"name11855@tnet.uk"	2009-03-07	130.939003					80	90	68
"1755SQ"	15817.000000	"M"	8916.000000	5.000000	"name10219@tnet.inc"	2010-10-21	602.687837					77	92	63
"1158RY"	15818.000000	"F"	5030.000000	6.000000	"name11854@tnet.uk"	2009-06-11	943.588449	"T"	"F"	0.000000		77	91	64
"1858WZ"	15819.000000	"F"	2533.000000	11.000000	"name1040@hmail.uk"	2010-11-28	1423.665170					79	92	67
